STN,DATE,TIME,DEWP,STP,TEMP,SLP,VISIB,WDSP,PRCP,SNDP,FRSHTT,CLDC,WNDDIR
488910,2019-01-28,11:46:00,20.5,1004.0,28.2,1005.9,12.6,8.3,0.00,0.0,000000,46.2,329
488915,2019-01-28,11:46:00,20.8,1006.2,28.0,998.3,10.5,5.5,0.00,0.0,000000,72.8,271
488926,2019-01-28,11:46:00,20.3,1004.6,26.0,1019.7,11.0,6.3,0.00,0.0,000000,2.4,280
485010,2019-01-28,11:46:00,22.2,1009.6,27.7,1010.0,7.4,4.5,0.04,0.0,010000,51.3,164
488600,2019-01-28,11:46:00,17.0,1015.6,25.7,1016.4,17.7,3.2,0.00,0.0,000000,77.8,181
489300,2019-01-28,11:46:00,15.5,970.6,23.4,1005.2,11.1,5.5,0.00,0.0,000000,50.4,133
483030,2019-01-28,11:46:00,16.9,1021.2,22.4,1015.1,8.3,0.8,0.00,0.0,000000,65.6,181
489400,2019-01-28,11:46:00,17.0,999.2,23.2,1008.8,11.7,2.3,0.00,0.0,000000,43.6,85
489350,2019-01-28,11:46:00,13.0,996.5,22.2,999.5,17.9,6.3,0.00,0.0,000000,58.4,206
484075,2019-01-28,11:46:00,20.1,1013.8,25.5,1006.8,8.4,3.5,0.00,0.0,000000,61.4,150
484076,2019-01-28,11:46:00,13.5,1012.3,23.4,1035.7,6.1,3.4,0.00,0.0,000000,56.5,21
484610,2019-01-28,11:46:00,21.4,1004.1,27.7,1011.3,6.8,7.1,0.00,0.0,000000,34.3,186
489480,2019-01-28,11:46:00,14.8,1035.5,20.7,1021.2,12.5,3.2,0.00,0.0,000000,13.4,195
489140,2019-01-28,11:46:00,22.3,1009.5,26.9,1012.0,20.7,8.8,0.00,0.0,000000,54.1,171
489100,2019-01-28,11:46:00,23.0,1009.8,27.4,1010.4,11.5,7.4,0.00,0.0,000000,28.3,153
488460,2019-01-28,11:46:00,19.8,1023.2,20.5,1011.8,10.3,2.4,0.00,0.0,000000,78.8,162
483790,2019-01-28,11:46:00,21.1,977.3,28.3,1011.4,7.3,2.7,0.00,0.0,000000,59.0,144
483780,2019-01-28,11:46:00,19.2,1006.1,27.5,1012.1,7.4,1.4,0.00,0.0,000000,67.9,19
488676,2019-01-28,11:46:00,21.5,1006.7,25.4,1021.9,11.3,14.3,0.00,0.0,000000,77.8,261
488685,2019-01-28,11:46:00,17.0,1007.1,21.6,987.6,11.3,8.6,0.00,0.0,000000,43.7,214
484250,2019-01-28,11:46:00,20.1,1010.7,27.8,1012.9,8.4,4.0,0.00,0.0,000000,68.0,331
483800,2019-01-28,11:46:00,22.8,1000.1,28.4,1009.9,2.8,0.8,0.00,0.0,000000,45.0,219
483545,2019-01-28,11:46:00,15.8,987.9,21.9,1009.2,5.3,3.3,0.00,0.0,000000,69.6,344
483540,2019-01-28,11:46:00,15.2,1004.7,23.1,1009.5,6.1,6.7,0.00,0.0,000000,62.0,243
488525,2019-01-28,11:46:00,17.2,1004.5,23.2,976.4,7.2,11.0,0.00,0.0,000000,35.3,6
488526,2019-01-28,11:46:00,17.3,1007.3,25.1,1020.1,8.3,8.6,0.00,0.0,000000,28.0,131
484780,2019-01-28,11:46:00,22.2,1008.3,26.2,1006.3,10.5,7.9,0.00,0.0,000000,58.5,63
488770,2019-01-28,11:46:00,16.6,1012.8,20.3,1009.7,17.2,10.6,0.00,0.0,000000,43.9,46
488520,2019-01-28,11:46:00,13.8,1014.5,25.0,1017.0,15.3,11.3,0.05,0.0,010000,58.3,317
488515,2019-01-28,11:46:00,16.8,1006.6,22.2,987.0,7.6,10.4,0.00,0.0,000000,68.1,209
489070,2019-01-28,11:46:00,19.9,1009.6,25.5,1011.4,20.2,8.3,0.00,0.0,000000,63.3,283
484260,2019-01-28,11:46:00,16.5,1044.9,29.3,1013.0,9.5,2.4,0.00,0.0,000000,59.3,355
489180,2019-01-28,11:46:00,16.9,1009.2,20.2,1012.1,20.8,16.5,0.00,0.0,000000,10.9,117
485680,2019-01-28,11:46:00,21.1,1009.1,25.0,1011.7,9.4,26.0,0.11,0.0,010000,50.0,346
489041,2019-01-28,11:46:00,16.9,1010.6,23.5,1014.7,19.2,14.5,0.00,0.0,000000,91.6,339
483000,2019-01-28,11:46:00,18.8,978.8,24.4,1010.4,9.2,2.0,0.96,0.0,010000,50.2,54
488660,2019-01-28,11:46:00,16.3,932.7,20.7,994.2,19.3,9.8,0.00,0.0,000000,50.4,96
485576,2019-01-28,11:46:00,21.5,1001.1,27.8,989.6,8.7,8.6,0.00,0.0,000000,46.3,86
485577,2019-01-28,11:46:00,22.2,1007.2,28.1,1033.7,8.0,21.5,0.00,0.0,000000,18.4,148
489125,2019-01-28,11:46:00,20.1,1007.6,25.6,986.0,13.5,4.1,0.00,0.0,000000,25.4,46
489130,2019-01-28,11:46:00,15.6,1010.9,23.3,1008.6,14.1,15.8,0.00,0.0,000000,52.5,223
489006,2019-01-28,11:46:01,21.2,991.3,26.3,985.6,10.2,1.0,0.00,0.0,000000,21.0,345
489005,2019-01-28,11:46:01,19.5,1007.3,25.8,1003.7,9.9,4.9,0.00,0.0,000000,9.5,115
489000,2019-01-28,11:46:01,19.4,1011.3,27.0,1011.2,12.2,10.0,0.00,0.0,000000,68.6,305
489470,2019-01-28,11:46:01,17.6,990.6,26.8,1008.3,14.1,3.6,0.00,0.0,000000,62.3,50
489015,2019-01-28,11:46:01,23.1,1005.1,26.5,1015.0,12.3,8.4,0.00,0.0,000000,59.1,155
483270,2019-01-28,11:46:01,16.4,995.1,25.5,1011.5,3.9,4.1,0.02,0.0,010000,60.1,148
484260,2019-01-28,11:46:01,17.9,1045.0,29.3,1013.0,9.6,2.4,0.00,0.0,000000,59.3,354
488750,2019-01-28,11:46:01,17.3,953.1,20.3,1014.3,11.3,16.8,0.00,0.0,000000,10.9,261
485680,2019-01-28,11:46:01,21.6,1009.1,26.9,1011.7,9.4,26.1,0.11,0.0,010000,50.1,345
489400,2019-01-28,11:46:01,17.0,999.2,23.2,1008.8,11.6,2.4,0.00,0.0,000000,43.6,85
489350,2019-01-28,11:46:01,14.8,996.7,24.0,999.5,18.0,6.3,0.00,0.0,000000,58.3,207
485320,2019-01-28,11:46:01,22.4,1008.5,24.7,1009.4,12.3,5.6,0.00,0.0,000000,2.9,16
489140,2019-01-28,11:46:01,21.4,1009.5,25.2,1012.0,20.7,8.7,0.00,0.0,000000,54.0,170
488910,2019-01-28,11:46:01,20.5,1004.0,24.9,1005.9,12.5,8.4,0.00,0.0,000000,46.2,329
488915,2019-01-28,11:46:01,22.0,1006.2,25.4,998.1,10.6,5.4,0.00,0.0,000000,72.8,271
488926,2019-01-28,11:46:01,19.1,1004.6,25.0,1019.5,10.9,6.3,0.00,0.0,000000,2.4,281
488400,2019-01-28,11:46:01,12.7,1017.3,24.9,1018.8,16.2,5.2,0.00,0.0,000000,60.5,101
488230,2019-01-28,11:46:01,9.0,1019.5,25.1,1020.0,8.1,5.2,0.00,0.0,000000,66.1,83
488630,2019-01-28,11:46:01,17.3,1008.6,22.1,1014.0,7.9,3.2,0.00,0.0,000000,83.4,90
483545,2019-01-28,11:46:01,16.9,987.8,21.9,1009.2,5.4,3.2,0.00,0.0,000000,69.6,344
483540,2019-01-28,11:46:01,16.6,1004.8,25.0,1009.5,6.1,6.6,0.00,0.0,000000,61.9,242
485576,2019-01-28,11:46:01,21.5,1000.9,29.3,989.7,8.8,8.6,0.00,0.0,000000,46.3,86
485577,2019-01-28,11:46:01,22.2,1007.3,26.5,1033.7,8.0,21.4,0.00,0.0,000000,18.4,148
488060,2019-01-28,11:46:01,10.4,932.7,23.1,1008.4,19.0,7.4,0.00,0.0,000000,12.0,333
484750,2019-01-28,11:46:01,19.2,1010.7,26.4,1012.0,6.0,8.0,0.00,0.0,000000,95.8,340
489125,2019-01-28,11:46:01,21.1,1007.6,25.6,986.2,13.6,4.2,0.00,0.0,000000,25.4,45
489130,2019-01-28,11:46:01,16.6,1010.8,23.3,1008.6,14.1,15.9,0.00,0.0,000000,52.5,224
488520,2019-01-28,11:46:01,14.3,1014.5,25.2,1017.0,15.3,11.3,0.05,0.0,010000,58.4,317
488515,2019-01-28,11:46:01,17.7,1006.7,22.2,987.0,7.7,10.3,0.00,0.0,000000,68.1,209
489070,2019-01-28,11:46:01,19.9,1009.7,25.5,1011.4,20.2,8.2,0.00,0.0,000000,63.3,283
488525,2019-01-28,11:46:01,17.2,1004.5,20.7,976.4,7.3,11.1,0.00,0.0,000000,35.3,6
488526,2019-01-28,11:46:01,16.2,1007.3,25.0,1020.1,8.2,8.6,0.00,0.0,000000,27.9,130
483800,2019-01-28,11:46:01,22.8,1000.1,28.4,1009.9,2.9,0.7,0.00,0.0,000000,45.1,218
484075,2019-01-28,11:46:01,19.1,1014.0,25.5,1006.8,8.4,3.4,0.00,0.0,000000,61.3,150
484076,2019-01-28,11:46:01,13.5,1012.3,21.5,1035.7,6.1,3.4,0.00,0.0,000000,56.5,21
483750,2019-01-28,11:46:01,16.5,1007.0,24.3,1011.4,5.9,3.7,0.00,0.0,000000,28.7,153
483770,2019-01-28,11:46:01,15.1,1001.0,24.7,1006.8,0.2,14.1,0.00,0.0,000000,81.7,119
489180,2019-01-28,11:46:01,17.3,1009.3,20.2,1012.1,20.8,16.5,0.00,0.0,000000,10.9,118
488770,2019-01-28,11:46:01,17.2,1012.8,20.3,1009.6,17.2,10.5,0.00,0.0,000000,43.9,46
488460,2019-01-28,11:46:01,19.1,1023.1,21.5,1011.8,10.4,2.3,0.00,0.0,000000,78.7,162
484780,2019-01-28,11:46:01,22.2,1008.3,28.5,1006.3,10.5,8.0,0.00,0.0,000000,58.6,63
489041,2019-01-28,11:46:01,16.9,1010.6,23.5,1014.7,19.2,14.6,0.00,0.0,000000,91.7,339
488660,2019-01-28,11:46:01,14.9,932.7,20.7,994.2,19.4,9.8,0.00,0.0,000000,50.3,96
488671,2019-01-28,11:46:01,21.4,961.6,22.1,966.9,9.3,6.5,0.00,0.0,000000,35.0,54
488665,2019-01-28,11:46:01,16.4,924.8,23.2,949.6,11.9,10.0,0.00,0.0,000000,96.7,172
484620,2019-01-28,11:46:01,16.1,1017.1,27.3,1012.0,5.1,5.0,0.00,0.0,000000,50.4,188
489100,2019-01-28,11:46:01,22.1,1009.8,27.4,1010.4,11.5,7.4,0.00,0.0,000000,28.4,154
489550,2019-01-28,11:46:01,17.3,1005.0,26.7,1010.6,22.3,10.3,0.00,0.0,000000,3.7,42
483900,2019-01-28,11:46:01,14.8,999.5,20.6,1016.0,10.3,10.4,0.00,0.0,000000,33.8,120
483575,2019-01-28,11:46:01,19.6,1002.2,25.4,1005.7,12.1,4.1,0.00,0.0,000000,87.4,161
483570,2019-01-28,11:46:01,16.5,990.1,24.0,1005.1,14.0,4.6,0.00,0.0,000000,87.1,91
483280,2019-01-28,11:46:01,17.2,986.7,25.6,1010.9,5.1,3.4,0.00,0.0,000000,82.0,83
483820,2019-01-28,11:46:01,16.8,994.2,26.8,1011.9,4.7,3.9,0.00,0.0,000000,52.3,279
483810,2019-01-28,11:46:01,14.5,993.8,24.9,1013.9,5.8,9.5,0.01,0.0,010000,50.9,97
488600,2019-01-28,11:46:01,17.4,1015.6,19.6,1016.4,17.7,3.2,0.00,0.0,000000,77.7,180
489480,2019-01-28,11:46:01,14.8,1035.4,20.7,1021.2,12.4,3.2,0.00,0.0,000000,13.3,195
483790,2019-01-28,11:46:01,21.1,977.4,28.3,1011.4,7.2,2.7,0.00,0.0,000000,59.1,144
483780,2019-01-28,11:46:01,19.2,1006.0,27.5,1012.1,7.4,1.4,0.00,0.0,000000,67.9,20
488450,2019-01-28,11:46:01,20.8,1012.4,22.6,1013.1,19.2,4.3,0.00,0.0,000000,79.1,1
488510,2019-01-28,11:46:01,17.7,1011.6,20.5,1037.9,7.9,10.6,0.00,0.0,000000,66.7,71
484250,2019-01-28,11:46:01,21.2,1010.7,27.8,1012.9,8.5,3.9,0.00,0.0,000000,67.9,331
484550,2019-01-28,11:46:01,21.5,1009.3,23.9,1011.3,8.0,5.1,0.00,0.0,000000,43.1,193
483032,2019-01-28,11:46:01,19.9,991.3,28.7,995.2,5.6,11.7,0.00,0.0,000000,74.4,68
485690,2019-01-28,11:46:01,24.6,1010.8,24.1,1011.1,10.4,7.7,0.09,0.0,010000,51.6,356
485670,2019-01-28,11:46:01,24.8,1007.1,27.7,1008.6,9.4,7.4,0.00,0.0,000000,47.6,234
488640,2019-01-28,11:46:01,19.8,1010.9,21.8,1012.0,8.3,11.5,0.00,0.0,000000,31.3,1
488695,2019-01-28,11:46:01,14.7,949.8,26.0,938.6,11.4,2.2,0.00,0.0,000000,83.6,50
485650,2019-01-28,11:46:01,22.5,1006.4,24.3,1009.8,9.4,8.7,0.04,0.0,010000,95.8,37
485660,2019-01-28,11:46:01,21.9,1034.3,24.4,1010.5,8.0,8.9,0.00,0.0,000000,15.8,309
485640,2019-01-28,11:46:01,22.3,1017.7,28.0,1009.4,12.8,8.8,0.00,0.0,000000,51.5,142
488676,2019-01-28,11:46:01,21.5,1006.7,26.6,1022.0,11.3,14.3,0.00,0.0,000000,77.8,262
488685,2019-01-28,11:46:01,17.0,1007.1,21.6,987.9,11.4,8.6,0.00,0.0,000000,43.7,214
483530,2019-01-28,11:46:01,14.3,1004.3,22.3,1013.3,6.4,4.1,0.00,0.0,000000,50.3,194
483030,2019-01-28,11:46:01,16.9,1021.3,22.4,1015.1,8.3,0.8,0.00,0.0,000000,65.6,181
484610,2019-01-28,11:46:01,21.4,1004.1,25.8,1011.3,6.8,7.0,0.00,0.0,000000,34.3,187
488300,2019-01-28,11:46:01,5.9,991.1,24.8,1022.3,20.0,3.7,0.00,0.0,000000,21.6,72
488260,2019-01-28,11:46:01,11.1,1006.6,24.7,1018.9,8.2,7.5,0.00,0.0,000000,83.3,194
488490,2019-01-28,11:46:01,20.8,1008.0,25.3,1013.4,10.1,9.1,0.00,0.0,000000,1.2,355
489300,2019-01-28,11:46:01,17.5,970.6,23.4,1005.2,11.1,5.4,0.00,0.0,000000,50.5,133
483000,2019-01-28,11:46:01,18.4,978.8,24.6,1010.4,9.2,2.0,0.96,0.0,010000,50.3,54
485010,2019-01-28,11:46:01,23.1,1009.6,27.7,1010.0,7.5,4.5,0.04,0.0,010000,51.3,164
483820,2019-01-28,11:46:02,16.8,994.2,26.8,1011.9,4.6,3.9,0.00,0.0,000000,52.3,278
483810,2019-01-28,11:46:02,14.5,993.9,23.0,1013.9,5.9,9.4,0.01,0.0,010000,50.9,97
484250,2019-01-28,11:46:02,21.2,1010.6,29.3,1012.9,8.4,4.0,0.00,0.0,000000,67.9,330
488640,2019-01-28,11:46:02,19.0,1010.9,23.1,1012.0,8.4,11.5,0.00,0.0,000000,31.3,1
488695,2019-01-28,11:46:02,16.1,949.8,24.0,938.9,11.5,2.3,0.0,0.0,000000,83.5,49
489100,2019-01-28,11:46:02,23.0,1009.8,27.4,1010.5,11.4,7.4,0.00,0.0,000000,28.3,153
488450,2019-01-28,11:46:02,20.8,1012.4,21.6,1013.1,19.2,4.4,0.00,0.0,000000,79.1,2
488510,2019-01-28,11:46:02,17.7,1011.6,20.5,1037.9,8.0,10.7,0.00,0.0,000000,66.6,71
488520,2019-01-28,11:46:02,13.8,1014.5,24.7,1017.0,15.3,11.2,0.05,0.0,010000,58.4,317
488515,2019-01-28,11:46:02,16.8,1006.7,20.5,987.1,7.6,10.4,0.00,0.0,000000,68.1,209
484620,2019-01-28,11:46:02,16.1,1017.1,27.3,1012.0,5.2,5.0,0.00,0.0,000000,50.4,187
489300,2019-01-28,11:46:02,15.5,970.6,26.0,1005.2,11.2,5.5,0.00,0.0,000000,50.5,132
488400,2019-01-28,11:46:02,12.2,1017.3,24.7,1018.8,16.2,5.2,0.00,0.0,000000,60.5,102
488230,2019-01-28,11:46:02,9.5,1019.5,24.7,1020.0,8.2,5.1,0.00,0.0,000000,66.0,82
485010,2019-01-28,11:46:02,22.2,1009.6,25.7,1010.0,7.5,4.5,0.04,0.0,010000,51.3,164
488460,2019-01-28,11:46:02,19.8,1023.2,20.5,1011.8,10.5,2.4,0.00,0.0,000000,78.7,162
485320,2019-01-28,11:46:02,23.3,1008.5,28.7,1009.4,12.2,5.5,0.00,0.0,000000,2.9,15
483545,2019-01-28,11:46:02,15.8,987.7,21.9,1009.2,5.3,3.3,0.00,0.0,000000,69.6,344
483540,2019-01-28,11:46:02,15.2,1004.7,25.0,1009.5,6.2,6.6,0.00,0.0,000000,61.9,242
485690,2019-01-28,11:46:02,24.6,1010.8,27.8,1011.1,10.5,7.8,0.09,0.0,010000,51.7,356
485670,2019-01-28,11:46:02,23.9,1007.1,27.7,1008.6,9.4,7.3,0.00,0.0,000000,47.6,234
489400,2019-01-28,11:46:02,15.7,999.2,24.7,1008.8,11.7,2.3,0.00,0.0,000000,43.6,85
489350,2019-01-28,11:46:02,14.8,996.9,22.2,999.4,17.9,6.3,0.00,0.0,000000,58.4,206
489070,2019-01-28,11:46:02,19.9,1009.6,25.5,1011.4,20.3,8.1,0.00,0.0,000000,63.3,282
489180,2019-01-28,11:46:02,17.3,1009.3,20.2,1012.1,20.8,16.5,0.00,0.0,000000,10.9,118
483000,2019-01-28,11:46:02,18.8,978.9,21.2,1010.4,9.1,2.0,0.96,0.0,010000,50.2,54
488660,2019-01-28,11:46:02,16.3,932.7,22.4,994.2,19.4,9.7,0.00,0.0,000000,50.4,96
489550,2019-01-28,11:46:02,17.3,1004.9,24.8,1010.6,22.3,10.4,0.00,0.0,000000,3.7,42
484550,2019-01-28,11:46:02,20.4,1009.3,26.4,1011.3,7.9,5.1,0.00,0.0,000000,43.1,193
484610,2019-01-28,11:46:02,22.2,1004.1,27.7,1011.3,6.8,7.1,0.00,0.0,000000,34.3,187
489015,2019-01-28,11:46:02,22.0,1005.1,27.8,1015.2,12.3,4.2,0.00,0.0,000000,59.1,155
488630,2019-01-28,11:46:02,17.3,1008.6,20.6,1013.7,8.0,3.2,0.00,0.0,000000,83.5,90
483790,2019-01-28,11:46:02,21.1,977.5,28.3,1011.4,7.2,2.7,0.00,0.0,000000,59.1,143
483780,2019-01-28,11:46:02,17.8,1006.0,25.2,1012.1,7.4,1.4,0.00,0.0,000000,67.9,19
489006,2019-01-28,11:46:02,19.9,991.3,28.0,985.8,10.2,0.9,0.00,0.0,000000,21.1,346
489005,2019-01-28,11:46:02,18.6,1007.3,25.8,1004.0,10.0,4.9,0.00,0.0,000000,9.5,116
489000,2019-01-28,11:46:02,20.5,1011.3,24.6,1011.2,12.2,10.0,0.00,0.0,000000,68.6,304
489041,2019-01-28,11:46:02,17.5,1010.6,23.5,1014.7,19.2,14.5,0.00,0.0,000000,91.6,339
488260,2019-01-28,11:46:02,11.1,1006.6,24.8,1018.9,8.2,7.4,0.00,0.0,000000,83.3,194
483750,2019-01-28,11:46:02,18.1,1007.0,24.3,1011.4,6.0,3.7,0.00,0.0,000000,28.8,152
483770,2019-01-28,11:46:02,13.2,1001.3,28.4,1006.8,0.2,14.2,0.00,0.0,000000,81.7,120
483270,2019-01-28,11:46:02,17.9,995.1,23.2,1011.6,3.8,4.2,0.02,0.0,010000,60.0,148
483030,2019-01-28,11:46:02,16.9,1021.3,24.5,1015.1,8.3,0.8,0.00,0.0,000000,65.7,181
489140,2019-01-28,11:46:02,22.3,1009.5,26.9,1012.0,20.7,8.8,0.00,0.0,000000,54.0,170
488671,2019-01-28,11:46:02,21.4,961.6,23.4,966.6,9.2,6.6,0.00,0.0,000000,35.0,54
488665,2019-01-28,11:46:02,17.8,924.8,23.2,949.7,12.0,10.0,0.00,0.0,000000,96.7,172
488676,2019-01-28,11:46:02,21.5,1006.7,26.6,1022.0,11.2,14.4,0.00,0.0,000000,77.8,261
488685,2019-01-28,11:46:02,17.0,1007.1,24.9,988.3,11.4,8.5,0.00,0.0,000000,43.7,214
489470,2019-01-28,11:46:02,17.6,990.7,26.7,1008.3,14.1,3.7,0.00,0.0,000000,62.3,49
488600,2019-01-28,11:46:02,17.4,1015.6,25.0,1016.4,17.6,3.2,0.00,0.0,000000,77.7,181
483530,2019-01-28,11:46:02,14.3,1004.3,22.3,1013.3,6.5,4.1,0.00,0.0,000000,50.3,194
483575,2019-01-28,11:46:02,19.6,1002.1,25.4,1005.7,12.2,4.2,0.00,0.0,000000,87.3,161
483570,2019-01-28,11:46:02,15.0,990.1,26.0,1005.1,14.0,4.6,0.00,0.0,000000,87.0,91
484750,2019-01-28,11:46:02,19.2,1010.7,26.4,1012.0,6.0,7.9,0.00,0.0,000000,95.9,340
488910,2019-01-28,11:46:02,21.8,1004.0,29.9,1005.9,12.6,8.3,0.00,0.0,000000,46.2,329
488915,2019-01-28,11:46:02,22.0,1006.2,25.4,998.3,10.5,5.5,0.00,0.0,000000,72.8,272
488926,2019-01-28,11:46:02,20.3,1004.6,26.0,1019.7,10.9,6.2,0.00,0.0,000000,2.4,281
488490,2019-01-28,11:46:02,20.8,1008.0,25.3,1013.4,10.2,9.0,0.00,0.0,000000,1.1,355
483280,2019-01-28,11:46:02,17.2,986.9,25.6,1010.9,5.1,3.5,0.00,0.0,000000,82.0,82
483900,2019-01-28,11:46:02,14.8,999.5,22.7,1016.0,10.2,10.5,0.00,0.0,000000,33.8,120
484260,2019-01-28,11:46:02,17.9,1044.9,29.3,1013.0,9.6,2.4,0.00,0.0,000000,59.3,354
483032,2019-01-28,11:46:02,19.2,991.2,27.3,995.5,5.6,11.8,0.00,0.0,000000,74.3,68
488750,2019-01-28,11:46:02,16.4,953.1,25.6,1014.3,11.2,16.9,0.00,0.0,000000,10.9,261
485576,2019-01-28,11:46:02,22.2,1000.8,29.3,989.6,8.7,8.6,0.00,0.0,000000,46.3,86
485577,2019-01-28,11:46:02,22.2,1007.2,28.0,1033.7,8.1,21.5,0.00,0.0,000000,18.4,148
485650,2019-01-28,11:46:02,23.5,1006.4,30.2,1009.8,9.3,8.6,0.04,0.0,010000,95.8,37
485660,2019-01-28,11:46:02,21.0,1034.3,30.6,1010.5,7.9,9.0,0.00,0.0,000000,15.7,309
485640,2019-01-28,11:46:02,23.1,1017.7,30.5,1009.4,12.9,8.7,0.00,0.0,000000,51.5,142
489480,2019-01-28,11:46:02,16.2,1035.5,22.5,1021.2,12.4,3.2,0.00,0.0,000000,13.4,195
489125,2019-01-28,11:46:02,21.1,1007.6,27.7,986.3,13.5,4.3,0.00,0.0,000000,25.4,45
489130,2019-01-28,11:46:02,15.6,1010.9,25.3,1008.6,14.2,15.8,0.00,0.0,000000,52.6,223
488770,2019-01-28,11:46:02,17.2,1012.8,26.2,1009.6,17.3,10.6,0.00,0.0,000000,43.9,46
488525,2019-01-28,11:46:02,16.0,1004.5,26.3,976.4,7.3,11.2,0.00,0.0,000000,35.3,6
488526,2019-01-28,11:46:02,16.2,1007.4,26.4,1020.1,8.2,8.5,0.00,0.0,000000,27.9,130
484780,2019-01-28,11:46:02,21.1,1008.3,26.2,1006.3,10.4,8.1,0.00,0.0,000000,58.5,64
484075,2019-01-28,11:46:02,20.1,1014.2,25.5,1006.8,8.3,3.5,0.00,0.0,000000,61.3,150
484076,2019-01-28,11:46:02,14.2,1012.3,21.5,1035.7,6.0,3.4,0.00,0.0,000000,56.5,21
485680,2019-01-28,11:46:02,21.1,1009.1,26.9,1011.7,9.5,26.2,0.11,0.0,010000,50.1,345
488060,2019-01-28,11:46:02,10.4,932.7,23.1,1008.4,19.1,7.5,0.00,0.0,000000,12.0,333
488300,2019-01-28,11:46:02,6.8,991.1,26.3,1022.3,20.0,3.8,0.00,0.0,000000,21.7,71
483800,2019-01-28,11:46:02,22.8,1000.1,26.4,1009.9,3.0,0.8,0.00,0.0,000000,45.0,218
484620,2019-01-28,11:46:03,16.1,1017.2,24.9,1012.0,5.1,5.0,0.00,0.0,000000,50.4,187
489400,2019-01-28,11:46:03,15.7,999.2,24.7,1008.8,11.7,2.3,0.00,0.0,000000,43.6,85
489350,2019-01-28,11:46:03,13.0,997.1,24.0,999.5,17.8,6.3,0.00,0.0,000000,58.4,207
489070,2019-01-28,11:46:03,18.9,1009.7,25.5,1011.4,20.4,8.2,0.00,0.0,000000,63.2,282
489125,2019-01-28,11:46:03,20.1,1007.6,25.6,986.2,13.5,4.3,0.00,0.0,000000,25.4,45
489130,2019-01-28,11:46:03,16.6,1010.8,25.3,1008.6,14.1,15.7,0.00,0.0,000000,52.5,223
488490,2019-01-28,11:46:03,21.9,1008.0,23.6,1013.4,10.1,8.9,0.00,0.0,000000,1.2,354
488450,2019-01-28,11:46:03,21.2,1012.4,22.6,1013.1,19.1,4.3,0.00,0.0,000000,79.1,2
488510,2019-01-28,11:46:03,17.6,1011.6,26.0,1037.9,7.9,10.6,0.00,0.0,000000,66.6,71
488770,2019-01-28,11:46:03,17.2,1012.8,26.1,1009.6,17.3,10.6,0.00,0.0,000000,43.9,45
488660,2019-01-28,11:46:03,14.9,932.7,26.0,994.2,19.5,9.8,0.00,0.0,000000,50.4,96
489180,2019-01-28,11:46:03,16.9,1009.3,22.2,1012.1,20.8,16.5,0.00,0.0,000000,10.9,118
488750,2019-01-28,11:46:03,17.3,953.1,25.7,1014.3,11.2,16.8,0.00,0.0,000000,10.9,261
488910,2019-01-28,11:46:03,21.8,1004.0,29.9,1005.8,12.6,8.4,0.00,0.0,000000,46.2,330
488915,2019-01-28,11:46:03,20.8,1006.2,25.4,998.1,10.5,5.6,0.00,0.0,000000,72.8,272
488926,2019-01-28,11:46:03,19.1,1004.6,23.8,1019.5,10.8,6.2,0.00,0.0,000000,2.4,281
488525,2019-01-28,11:46:03,16.0,1004.5,23.2,976.4,7.4,11.1,0.00,0.0,000000,35.3,6
488526,2019-01-28,11:46:03,16.2,1007.4,22.3,1020.1,8.2,8.6,0.00,0.0,000000,27.9,130
488630,2019-01-28,11:46:03,17.3,1008.6,20.6,1014.0,8.1,3.3,0.00,0.0,000000,83.5,90
488260,2019-01-28,11:46:03,11.1,1006.6,24.9,1018.9,8.2,7.4,0.00,0.0,000000,83.3,194
483575,2019-01-28,11:46:03,21.2,1002.2,27.9,1005.7,12.3,4.1,0.00,0.0,000000,87.4,161
483570,2019-01-28,11:46:03,15.0,990.1,24.0,1005.1,14.1,4.6,0.00,0.0,000000,87.1,92
483030,2019-01-28,11:46:03,18.5,1021.3,24.5,1015.1,8.2,0.8,0.00,0.0,000000,65.6,181
483530,2019-01-28,11:46:03,16.0,1004.2,24.7,1013.3,6.4,4.1,0.00,0.0,000000,50.3,194
484610,2019-01-28,11:46:03,22.2,1004.1,27.7,1011.3,6.7,7.2,0.00,0.0,000000,34.3,187
483545,2019-01-28,11:46:03,15.8,987.7,24.0,1009.2,5.4,3.3,0.00,0.0,000000,69.6,345
483540,2019-01-28,11:46:03,16.6,1004.8,24.9,1009.5,6.1,6.5,0.00,0.0,000000,61.9,242
483790,2019-01-28,11:46:03,21.1,977.4,26.5,1011.4,7.2,2.7,0.00,0.0,000000,59.1,143
483780,2019-01-28,11:46:03,17.8,1006.0,25.2,1012.1,7.3,1.4,0.00,0.0,000000,67.9,19
484780,2019-01-28,11:46:03,21.1,1008.3,28.5,1006.3,10.5,8.0,0.00,0.0,000000,58.5,63
484075,2019-01-28,11:46:03,19.1,1014.0,27.3,1006.8,8.2,3.4,0.00,0.0,000000,61.3,149
484076,2019-01-28,11:46:03,13.5,1012.4,23.4,1035.7,5.9,3.4,0.00,0.0,000000,56.5,21
485680,2019-01-28,11:46:03,21.6,1009.1,26.9,1011.7,9.4,26.1,0.11,0.0,010000,50.1,345
483280,2019-01-28,11:46:03,17.2,986.7,27.5,1010.9,5.2,3.5,0.00,0.0,000000,81.9,82
